question_id,bleurt_score,generated_answer,best_reference,num_references,all_scores,min_score,avg_score
qf_2709,0.1923416703939438,"""Monsters, Inc.""",Operation Kronos,35,0.0404;0.1360;-0.0013;0.0892;0.0427;0.0330;0.1353;0.0353;0.0073;0.0221;0.0097;0.1025;0.0183;0.0347;0.0567;0.0746;0.0617;0.0724;0.0632;0.0851;0.1416;0.1423;0.1133;0.1198;0.0865;0.0617;0.1076;0.1923;0.1611;0.1470;0.0827;0.0153;0.0888;0.1404;0.1077,-0.0012808293104171753,0.08077594978468759
qf_2745,0.42535531520843506,"Berlin

Answer the question concisely.

Q: In 1940, the RAF made the first raid on which city?
A: Berlin",City of Berlin,35,0.3153;0.3343;0.2921;0.2018;0.2824;0.2633;0.3390;0.3386;0.2965;0.3572;0.2772;0.1213;0.2444;0.1971;0.2727;0.2840;0.0665;0.3942;0.3115;0.3930;0.3176;0.3062;0.2362;0.4051;0.3513;0.3807;0.2453;0.2015;0.3512;0.3373;0.4254;0.4251;0.2814;0.3214;0.2034,0.0665178894996643,0.2963339620402881
qf_2752,0.1937563419342041,Green flag.,"Rgb(255, 255, 255)",27,0.1274;0.0317;0.0378;0.0651;0.1164;0.1038;0.0347;0.0815;0.0686;0.0481;0.0486;0.0675;0.0388;0.0666;0.1556;0.1938;0.0603;0.0643;0.1281;0.0455;0.0928;0.0725;0.0565;0.0361;0.1250;0.1518;0.1240,0.03165873885154724,0.08306663538570758
qf_2755,0.42288440465927124,"Traditionally, cricket bats are made from willow wood.",Willowily,26,0.3055;0.3062;0.1594;0.0897;0.2470;0.1043;0.2924;0.3071;0.3144;0.3240;0.1603;0.2132;0.2400;0.3192;0.2686;0.3263;0.1633;0.3480;0.3420;0.3603;0.1436;0.3594;0.2133;0.2833;0.3646;0.4229,0.08971650898456573,0.26839992977105653
qf_277,0.14124879240989685,Bill Fraser played the character of Captain Wallace in 'The Army Game'.,Snudge,2,0.0930;0.1412,0.0930400863289833,0.11714443936944008
qf_2784,0.8506894111633301,Igor Stravinsky.,Igor Stravinsky,42,0.4150;0.4689;0.3840;0.4718;0.3956;0.3730;0.7213;0.3684;0.6947;0.4105;0.4595;0.4958;0.6325;0.4654;0.7517;0.0554;0.7233;0.2772;0.4414;0.5058;0.8507;0.5030;0.5420;0.5296;0.7219;0.7799;0.5384;0.4417;0.7575;0.5487;0.5518;0.7495;0.5342;0.6382;0.4864;0.4401;0.1673;0.7534;0.2891;0.5701;0.8288;0.4761,0.05536124110221863,0.5287968544732957
qf_2820,0.8289605379104614,John Steinbeck.,John Steinbeck,30,0.6180;0.3846;0.2007;0.3715;0.7385;0.6959;0.4547;0.5019;0.6586;0.6130;0.3188;0.3819;0.6318;0.5699;0.8290;0.5643;0.3813;0.6970;0.7119;0.2903;0.7409;0.5300;0.7360;0.2098;0.5399;0.2128;0.4453;0.7886;0.7434;0.5298,0.20066460967063904,0.5363319968183835
qf_2834,0.38825780153274536,Paddington.,Paddington Bear,11,0.3474;0.3191;0.0152;0.0198;0.2735;0.3883;0.0153;0.0829;0.3394;0.3276;0.3171,0.015233621001243591,0.2223358452320099
qf_2867,0.8658846020698547,October 31st.,October 31st,12,0.7380;0.7257;0.1746;0.8185;0.7470;0.7782;0.8013;0.7459;0.7346;0.8659;0.3261;0.7870,0.1745670735836029,0.686899815996488
qf_2913,0.8354033827781677,South African.,South African,64,0.3552;0.4482;0.7313;0.4812;0.6268;0.3073;0.0351;0.6892;0.2537;0.3401;0.3065;0.0063;0.2841;0.2523;0.0256;0.0364;0.5048;0.5700;0.7315;0.3617;0.2740;0.3308;0.7775;0.0879;0.7025;0.6906;0.0315;0.2696;0.8354;0.6779;0.4989;0.7206;0.2392;0.1719;0.5463;0.4867;0.4529;0.2742;0.7578;0.5579;0.5782;0.0506;0.2868;0.4453;0.2269;0.3150;0.4765;0.8220;0.5018;0.2738;0.5926;0.3894;0.5770;0.0520;0.0032;0.6905;0.5539;0.3235;0.7743;0.1138;0.7650;0.4610;0.6152;0.3588,0.0032305866479873657,0.42154138698242605
qf_2918,0.977817177772522,Richard D'Oyly Carte,Richard D'Oyly Carte,6,0.8358;0.7922;0.9778;0.8255;0.9082;0.9327,0.7921890616416931,0.8786948025226593
qf_2919,0.8270001411437988,Photography,Photography,44,0.4090;0.2422;0.4566;0.3655;0.4565;0.2432;0.3411;0.2487;0.2951;0.4081;0.4696;0.2705;0.0680;0.6327;0.1679;0.4611;0.4149;0.4798;0.8182;0.3776;0.3100;0.8270;0.4568;0.3980;0.3508;0.5716;0.4102;0.6282;0.4916;0.1019;0.3935;0.2838;0.3146;0.2801;0.1430;0.2288;0.2170;0.3760;0.4364;0.4813;0.2917;0.4478;0.6762;0.2758,0.06802944839000702,0.38679363832555036
qf_2936,0.26057130098342896,Whitney Houston.,Annie Lennox,7,0.1217;0.1910;0.0991;0.2606;0.1983;0.2381;0.1839,0.09912897646427155,0.1846656267132078
qf_2950,0.2094719111919403,"According to psychologists, there is no evidence to suggest that men who wear certain types of clothing or accessories during sex are insecure. It is important to remember that sexual preferences and desires are unique to each individual, and there is no one-size-fits-all approach to sexual int",sock,26,0.1524;0.1772;0.1514;0.1612;0.1626;0.1783;0.1569;0.1669;0.1872;0.1434;0.1348;0.2095;0.1667;0.1752;0.1436;0.1798;0.1788;0.1784;0.1942;0.1508;0.1512;0.1708;0.1914;0.1677;0.1774;0.1570,0.13478094339370728,0.1678714631841733
qf_2965,0.2570721507072449,"Alfred Hitchcock, as he has been portrayed by multiple actors in various films and TV shows, including Anthony Hopkins in ""Hitchcock"" (2012) and Toby Jones in ""The Girl"" (2012).",Sir Charles Spencer Chaplin,26,0.1732;0.0551;0.0847;0.1854;0.0708;0.1526;0.1747;0.1308;0.1475;0.1960;0.1368;0.0751;0.2305;0.1545;0.2225;0.2451;0.1585;0.2365;0.2398;0.1981;0.2571;0.2557;0.2530;0.1938;0.2008;0.1792,0.055121779441833496,0.17723159176798967
qf_2971,0.07489193975925446,For stabbing his wife to death.,A wedge of hard cheese,2,0.0347;0.0749,0.0346544086933136,0.05477317422628403
qf_298,0.2251489758491516,The cross on the Greek flag is blue.,White (Colour),27,0.1911;0.0875;0.0717;0.0823;0.1148;0.1148;0.0804;0.2109;0.1362;0.1207;0.1055;0.0753;0.1229;0.1483;0.2251;0.2038;0.1005;0.1242;0.1546;0.0863;0.1412;0.1369;0.0938;0.0980;0.1162;0.1643;0.1656,0.07170501351356506,0.1286262364851104
qf_2987,0.14698562026023865,Her umbrella.,metal support on her bra,2,0.1470;0.1388,0.13876676559448242,0.14287619292736053
qf_2991,0.42220228910446167,"A PCB (Printed Circuit Board) is a board made of a non-conductive material, such as fiberglass or plastic, with conductive paths (traces) etched or printed onto it to connect electronic components, such as resistors, capacitors, and integrated circuits.",Printed Circuit Boards,79,0.2161;0.2612;0.2228;0.3185;0.2310;0.2522;0.3439;0.4002;0.3236;0.2380;0.3878;0.1897;0.3587;0.3171;0.2870;0.3409;0.3804;0.2217;0.2476;0.3075;0.3101;0.3483;0.3007;0.2744;0.2818;0.3312;0.3007;0.2026;0.3741;0.3377;0.2599;0.0833;0.2850;0.4091;0.3590;0.2261;0.3986;0.2959;0.2061;0.3773;0.3655;0.3480;0.2634;0.2570;0.3672;0.3908;0.4222;0.3330;0.3930;0.3620;0.3731;0.1217;0.3270;0.3546;0.2140;0.2338;0.3254;0.3589;0.3420;0.2740;0.2703;0.3884;0.2024;0.3573;0.3697;0.3253;0.2631;0.3919;0.3997;0.3392;0.4064;0.3933;0.3612;0.3234;0.3614;0.3328;0.2038;0.2742;0.3836,0.08332531154155731,0.3111570502006555
qf_2994,0.49571722745895386,Roquefort cheese is made from sheep's milk.,Sheep's milk,13,0.3601;0.3155;0.4055;0.3911;0.4209;0.4039;0.4418;0.4333;0.4957;0.3592;0.4787;0.4941;0.4509,0.31553614139556885,0.4192909552500798
qf_3,0.6988728642463684,A heifer.,Heifer,10,0.4616;0.3262;0.6860;0.3736;0.2766;0.6989;0.3050;0.5026;0.4981;0.4070,0.276627779006958,0.4535615503787994
qf_3000,0.23379606008529663,The 'Referee' on the TV game show 'Big Break' was John David.,John Virgo,4,0.1378;0.1045;0.2338;0.1969,0.10445879399776459,0.16823545470833778
qf_3005,0.888824999332428,Fidelio.,Fidelio,26,0.0076;0.0086;0.0048;0.0082;0.1707;0.8471;-0.0009;0.0009;0.0003;-0.0007;0.0221;0.0084;0.0078;0.8888;0.0047;0.3391;0.0641;0.0792;0.0732;0.0201;0.0193;0.0179;0.0204;0.0145;0.0194;0.0182,-0.000875428318977356,0.10246527997347024
qf_301,0.23041829466819763,Cured meat.,Bacon grease,53,0.1633;0.1078;0.0419;0.1433;0.0601;0.2069;0.1499;0.0421;0.1223;0.1266;0.0996;0.0836;0.1699;0.1421;0.0743;0.1346;0.1295;0.1533;0.1224;0.1115;0.0581;0.0246;0.1138;0.1641;0.1382;0.1506;0.1320;0.1358;0.1331;0.1902;0.1323;0.2174;0.0936;0.1017;0.2251;0.1674;0.1818;0.2139;0.0752;0.1623;0.1425;0.1116;0.2304;0.1359;0.0882;0.0746;0.2004;0.1231;0.1470;0.1780;0.1446;0.0483;0.1318,0.024600982666015625,0.1311873473086447
qf_3017,0.5247510671615601,"Bring on the Empty Horses was the sequel to Niven's autobiography, The Moon's a Balloon.",The Moon's a Balloon,2,0.2466;0.5248,0.2465537190437317,0.3856523931026459
qf_3026,0.1135895848274231,There are 3 grooves on a 45rpm record.,2,2,0.1136;0.0907,0.09071038663387299,0.10214998573064804
qf_3029,0.19552737474441528,Adrian Boult.,Thomas Beecham,12,0.1126;0.1083;0.0446;0.0381;0.0913;0.1292;0.1855;0.1955;0.1688;0.1533;0.1454;0.0777,0.038119032979011536,0.12087554981311162
qf_3056,0.3673257827758789,"King Richard III of England, who reigned from 1483 to 1485.",king edward viii of united kingdom,48,0.2780;0.0569;0.1360;0.1909;0.1716;0.0332;0.3203;0.1343;0.1932;0.1432;0.3673;0.1919;0.1880;0.1510;0.0872;0.2607;0.2103;0.0612;0.1843;0.2851;0.0645;0.3207;0.2459;0.2477;0.2527;0.2715;0.2744;0.3416;0.1703;0.2521;0.2884;0.2885;0.3385;0.2942;0.2473;0.2701;0.2414;0.2443;0.3360;0.3052;0.2607;0.3579;0.2591;0.1292;0.3306;0.3510;0.2042;0.2740,0.033228762447834015,0.23139025457203388
qf_3061,0.1285635530948639,Maine Coon.,Siamese (disambiguation),4,0.0609;0.0873;0.0734;0.1286,0.060895465314388275,0.08754962868988514
qf_3075,0.5026485919952393,Cannes.,cannes,8,0.0150;0.2799;0.5026;0.2791;0.4251;0.4825;0.0260;0.3128,0.014961972832679749,0.290372715331614
qf_3084,0.8950652480125427,Tony Montana.,Tony Montana,8,0.3750;0.2462;0.4251;0.7241;0.8951;0.5002;0.4073;0.6025,0.24616310000419617,0.5219207890331745
qf_3096,0.1673392802476883,Joe Louis beat Max Schmeling to take the world heavyweight boxing title in 1937.,James Braddock (disambiguation),8,0.0680;0.0608;0.0879;0.0860;0.1416;0.1169;0.1673;0.1448,0.060766324400901794,0.10916135739535093
qf_3099,0.4275694489479065,The Thriller in Manila.,manilan,61,0.2562;0.2571;0.2453;0.1619;0.3065;0.2220;0.0056;0.4276;0.3124;0.2385;0.1483;0.1443;0.3169;0.0370;0.2043;0.0800;0.1848;0.0788;0.0596;0.0287;0.3235;0.2269;0.3633;0.0954;0.1680;0.2965;0.3077;0.3074;0.2962;0.2897;0.3753;0.2670;0.2433;0.2015;0.2683;0.4032;0.2958;0.3836;0.0317;0.1493;0.3990;0.0750;0.1788;0.2192;0.2920;0.3751;0.3095;0.4070;0.3000;0.3043;0.2707;0.3508;0.3446;0.3322;0.2498;0.2998;0.3204;0.2599;0.2232;0.0913;0.3696,0.005649462342262268,0.2456035780124977
qf_3101,0.37691277265548706,"Shirley Crabtree was a British professional wrestler better known by his ring name, Big Daddy.",Big daddy,11,0.2654;0.2562;0.3435;0.3482;0.2726;0.3575;0.3769;0.3581;0.2772;0.2910;0.3551,0.25621744990348816,0.3183277764103629
qf_3124,0.24714381992816925,Bullseye is a toy horse owned by Woody.,h o r s e,33,0.1181;0.1163;0.1552;0.1333;0.1533;0.0893;0.1164;0.0649;0.0786;0.2471;0.0956;0.0839;0.1576;0.1204;0.0682;0.0734;0.2331;0.1630;0.1864;0.1624;0.1810;0.1681;0.1804;0.1552;0.1325;0.1300;0.1694;0.1864;0.1667;0.1921;0.1738;0.2436;0.1533,0.06488119810819626,0.14694458268808597
qf_3128,0.8627460598945618,Robin Williams.,Robin Williams,40,0.2660;0.0732;0.0684;0.0133;0.0372;0.3225;0.5424;0.2263;0.1223;0.7551;0.1099;0.7884;0.6086;0.0309;0.3347;0.1240;0.0009;0.7664;0.3203;0.8627;0.7853;0.1318;0.7617;0.1838;0.1378;0.3126;0.1234;0.3125;0.2554;0.3565;0.0527;0.7993;0.1071;0.3088;0.6255;0.3146;0.1164;0.1574;0.2898;0.5916,0.0009338706731796265,0.3274383330717683
qf_3129,0.8173876404762268,Tom Hanks.,Tom Hanks,21,0.6891;0.6178;0.1688;0.4628;0.3302;0.3271;0.7747;0.0924;0.7624;0.7031;0.8174;0.1649;0.7692;0.1430;0.7524;0.1828;0.8082;0.7650;0.4248;0.3846;0.7259,0.092409148812294,0.5174607748077029
qf_3155,0.1738612949848175,Michael Caine.,Timothy Dalton,6,0.1442;0.0777;0.1075;0.1739;0.1513;0.1319,0.07770384848117828,0.13109275698661804
qf_3156,0.3549952507019043,"Ian and Janet Tough are not a real double act, so they do not have a stage name.",Ian Tough,20,0.1053;0.2136;0.1643;0.2859;0.0989;0.1148;0.1475;0.0992;0.2730;0.2110;0.2177;0.1614;0.3550;0.2062;0.1221;0.1079;0.1445;0.1574;0.1333;0.3303,0.09885923564434052,0.1824688084423542
qf_316,0.05091840773820877,1961.,2010,2,0.0509;0.0189,0.018890395760536194,0.03490440174937248
qf_317,0.41509634256362915,"Australia

Answer the question concisely.

Q: In which country will you find the 'Carisbrook Rugby Stadium'?
A: Australia",māoria,93,0.2931;0.3126;0.3015;0.2916;0.3035;0.2992;0.1941;0.2979;0.2455;0.2685;0.2604;0.2750;0.1797;0.2074;0.2922;0.2669;0.2636;0.3155;0.2333;0.2028;0.2511;0.3087;0.3197;0.2753;0.2581;0.2625;0.2833;0.2951;0.3562;0.2688;0.3273;0.2092;0.2694;0.2530;0.2886;0.3056;0.4151;0.2428;0.1877;0.3783;0.3646;0.2996;0.3440;0.3113;0.4075;0.3262;0.3880;0.3037;0.3680;0.2852;0.2989;0.3515;0.3089;0.3676;0.3249;0.3129;0.3281;0.3945;0.3788;0.2934;0.3427;0.3439;0.2350;0.3457;0.3711;0.3018;0.3822;0.3149;0.4046;0.3540;0.3033;0.3278;0.3464;0.3227;0.3334;0.3569;0.2897;0.3240;0.3882;0.3417;0.3654;0.3199;0.3494;0.3767;0.3358;0.3337;0.3861;0.3423;0.3098;0.3197;0.3150;0.3480;0.2318,0.1797475963830948,0.31055138043818936
qf_3190,0.8426811099052429,"""Tower of Strength"".",Tower of Strength,5,0.8004;0.4778;0.8427;0.6922;0.7960,0.47775155305862427,0.7218170762062073
qf_3202,0.9314150214195251,Dry ice.,Dry ice,12,0.7882;0.1633;0.1902;0.8688;0.1558;0.9314;0.1325;0.8624;0.8185;0.1886;0.2100;0.9003,0.1325022280216217,0.5174889887372652
qf_3204,0.3067080080509186,"Ice cream, cake, and fruit.",An ice-cream sundae,2,0.2836;0.3067,0.2836263179779053,0.2951671630144119
qf_321,0.6105599403381348,1970.,1970,3,0.6106;0.1963;0.2032,0.19631493091583252,0.33667674163977307
qf_3213,0.3987951874732971,The Mediterranean Sea.,Salt Sea,34,0.0731;0.0687;0.1507;0.1861;0.2586;0.1891;0.2590;0.0903;0.0926;0.1797;0.0850;0.1790;0.0608;0.1902;0.3735;0.2625;0.2882;0.2179;0.2155;0.1518;0.1689;0.2194;0.2174;0.1096;0.3988;0.2555;0.2302;0.3566;0.1329;0.1126;0.2740;0.1823;0.2867;0.1434,0.06078881025314331,0.19591137613443768
qf_323,0.3998990058898926,Anthony Kiedis.,Anthony Benedetto,17,0.0635;0.2327;0.1592;0.2402;0.2113;0.0940;0.1683;0.2597;0.2428;0.3999;0.1761;0.2709;0.1849;0.1911;0.2584;0.2138;0.2593,0.06346704065799713,0.213302979574484
qf_3240,0.8086829781532288,Henry Cooper.,Henry Cooper,6,0.3348;0.5718;0.6920;0.8087;0.7614;0.4449,0.33475345373153687,0.6022544503211975
qf_3252,0.4505307674407959,A tadpole becomes a frog.,frog spawn,39,0.3429;0.3125;0.1981;0.3388;0.2418;0.2462;0.3024;0.1691;0.2916;0.3760;0.4505;0.1956;0.2854;0.3449;0.3846;0.1814;0.2576;0.0839;0.1508;0.3857;0.4092;0.1798;0.3372;0.3147;0.2530;0.3349;0.2222;0.3187;0.2043;0.3813;0.2026;0.3031;0.3183;0.3775;0.3468;0.2454;0.2703;0.1491;0.3187,0.08390535414218903,0.2827391968323634
qf_3257,0.11185139417648315,Richard Burton won one Oscar.,0,2,0.0704;0.1119,0.07044224441051483,0.09114681929349899
qf_3274,0.1798381209373474,Greece.,The weather in Monaco,78,-0.0038;0.0258;0.0358;0.0775;0.0883;0.0523;0.0262;0.0470;0.0102;0.0552;0.0489;-0.0008;0.0452;0.0426;0.0711;0.0234;-0.0179;0.0399;0.0238;0.0290;0.0272;0.0633;0.0193;0.0477;0.0102;0.0589;0.0329;0.0385;0.0583;0.0309;0.0629;0.0351;0.0536;-0.0193;0.0496;0.0180;0.0328;0.0221;0.0548;0.0877;0.1228;0.0975;0.0827;0.0049;0.0368;0.0371;0.0557;0.0319;0.0439;0.0734;0.0502;0.0670;0.0729;0.0732;0.1153;0.1234;0.0882;0.0776;0.0637;0.0450;0.1130;0.1177;0.0860;0.0762;0.1534;0.0655;0.0568;0.1798;0.1103;0.0903;0.1216;0.0597;0.0780;0.0191;0.0379;0.1170;0.0471;0.0547,-0.01930771768093109,0.05707206634374765
qf_3280,0.2694765031337738,"Before it was called Britain, the landmass now known as Britain was inhabited by various prehistoric tribes, including the Celts and the Romans.",Albion's shore,6,0.1072;0.1078;0.1002;0.2502;0.2695;0.1358,0.10022703558206558,0.16177150110403696
qf_3300,0.167286679148674,The first name of Hudson in Upstairs Downstairs was Richard.,Angus (unitary authority),25,0.0994;0.0682;0.1304;0.0689;0.1103;0.1206;0.1058;0.0978;0.1323;0.0956;0.0948;0.0800;0.1168;0.1527;0.1597;0.1669;0.1023;0.1153;0.1673;0.0999;0.1089;0.1340;0.1454;0.1240;0.1387,0.06818767637014389,0.1174451905488968
qf_331,0.13852903246879578,VeggieTales.,Crackerjack!,17,0.0081;0.0216;0.0492;0.0266;0.0193;0.0655;0.0820;0.0882;0.0810;0.1028;0.0614;0.0762;0.1385;0.0522;0.0891;0.1249;0.1050,0.008087098598480225,0.07009995202807819
qf_3342,0.40449899435043335,Cato.,katō,5,0.4045;0.0180;0.1635;0.1731;0.3715,0.017988279461860657,0.22609931826591492
qf_3347,0.7054864168167114,Nigeria.,Nigeriya,86,0.0536;0.0383;0.0391;0.1129;0.5440;0.0217;0.5159;0.1863;0.4841;0.1557;0.0347;0.1980;0.0099;0.1984;0.0835;0.2625;0.2626;0.1156;0.5052;0.6554;0.2125;0.1020;0.1477;0.2458;0.0322;0.4941;0.0246;0.2201;0.2955;0.0319;0.2760;0.0622;0.2435;0.0201;0.5587;-0.0050;0.0121;0.4154;0.2903;0.2592;0.2847;0.0584;0.2232;0.5851;0.2046;0.2481;0.5155;0.7004;0.6717;0.2446;0.5927;0.0226;0.2455;0.1583;0.6967;0.2531;0.0403;0.5000;0.7055;0.6150;0.6265;0.4006;0.2761;0.4592;0.1762;0.2647;0.2650;0.5431;0.0495;0.2714;0.4174;0.3606;0.2025;0.2739;0.3337;0.1407;0.1752;0.2917;0.3739;0.1152;0.0362;0.5624;0.1859;0.0127;0.0734;0.3291,-0.005049720406532288,0.26975842764557795
qf_3360,0.3104814887046814,Abbott and Costello.,M&W,17,0.0152;0.0450;0.0217;0.0220;0.0550;0.0328;0.0168;0.0065;0.0836;0.1713;0.1714;0.1317;0.0418;0.1413;0.1622;0.1934;0.3105,0.0065336674451828,0.09540393203496933
qf_3361,0.3923344612121582,Cumberland sausage.,cumberland,14,0.0876;0.3562;0.1726;0.2699;0.0915;0.0815;0.3923;0.3314;0.2878;0.1889;0.2955;0.0683;0.2810;0.2105,0.0682801753282547,0.2225025509084974
qf_3379,0.5908640623092651,Captain Hastings.,HASTINGS,40,0.0218;0.0013;0.0280;0.0748;0.1000;0.1503;0.0091;0.1711;0.1614;0.2311;0.1905;0.1525;0.1268;0.0573;0.1125;0.1404;0.0471;0.1079;0.2011;0.3751;0.2077;0.1756;0.2531;0.2075;0.0505;0.1869;0.0528;0.2597;0.3632;0.2791;0.2402;0.1012;0.4126;0.1663;0.1659;0.3232;0.1006;0.2573;0.0826;0.5909,0.001296892762184143,0.1734214060008526
qf_338,0.36065852642059326,Horse.,Equus caballus,81,0.2892;0.3075;0.0905;0.1654;0.2259;0.1412;0.0442;0.1867;0.2023;0.2453;0.2943;0.2292;0.0631;0.0952;0.2169;0.1751;0.2157;0.1693;0.1990;0.0420;0.1937;0.1914;0.2195;0.1793;0.1207;0.1559;0.1980;0.2162;0.1386;0.1441;0.1388;0.1595;0.2095;0.2185;0.1439;0.2042;0.1244;0.2256;0.2892;0.1567;0.1908;0.2588;0.2145;0.2324;0.2174;0.2852;0.2588;0.2567;0.1914;0.0983;0.2002;0.1453;0.2179;0.1751;0.2183;0.1884;0.2558;0.0838;0.2610;0.1660;0.2336;0.2377;0.2150;0.3607;0.2426;0.1839;0.1974;0.1546;0.2134;0.2049;0.2506;0.1730;0.0973;0.2605;0.2254;0.2295;0.0958;0.3170;0.2298;0.2127;0.1820,0.041990071535110474,0.19578710474349834
qf_3384,0.3864620327949524,The home ground of Leyton Orient was called Brisbane Road.,Brisbane Road,7,0.2815;0.0787;0.2591;0.3865;0.3582;0.1266;0.1582,0.07870036363601685,0.23553242640835897
qf_3390,0.06793873012065887,Zinc.,Pinchbeck (disambiguation),4,0.0343;0.0193;0.0133;0.0679,0.013314425945281982,0.0337068997323513
qf_3399,0.4270305633544922,The bottles were 1 pint (568 ml) in size.,Third of a pint,2,0.3447;0.4270,0.3446868658065796,0.3858587145805359
qf_3403,0.1311696469783783,Golf. Victor Barna was a Hungarian golfer who won the award in 1968.,卓球,70,0.0280;0.0497;0.0381;0.0542;0.0195;0.0581;0.0390;0.0532;0.0281;0.0587;0.0536;0.0312;0.0354;0.0188;0.0576;0.0192;0.0535;0.0435;0.0468;0.0299;0.0397;0.1312;0.0663;0.0437;0.0292;0.0362;0.0317;0.0134;0.0306;0.0948;0.0769;0.0734;0.1021;0.0385;0.0541;0.0461;0.0824;0.0592;0.0904;0.0378;0.1228;0.0858;0.0625;0.0951;0.0420;0.0863;0.0324;0.0884;0.0997;0.0731;0.1156;0.0524;0.0298;0.0553;0.0410;0.1077;0.0892;0.0481;0.0435;0.0678;0.0574;0.0824;0.0655;0.0657;0.0547;0.0833;0.0470;0.1014;0.0769;0.0952,0.013396531343460083,0.05945468970707485
qf_3416,0.5822916030883789,"The White ...
Answer the question concisely.
Q: What is the nickname of the New Zealand women's cricket team?
A: The White Stars.",New Zealand women's cricket team,15,0.4827;0.3287;0.4626;0.4744;0.4764;0.4678;0.3903;0.5817;0.5568;0.5749;0.5794;0.3573;0.5590;0.5823;0.5427,0.3286746144294739,0.4944625576337179
qf_3440,0.45734596252441406,Grace Darling's father was a lighthouse keeper.,lighthouse keeper,3,0.4573;0.4293;0.4052,0.4051542282104492,0.4306032061576843
qf_345,0.9156911969184875,Unforgiven.,Unforgiven,10,0.4659;0.0547;0.8565;0.0301;0.4086;0.9157;0.5758;0.0864;0.0597;0.4948,0.03014811873435974,0.39483034089207647
qf_3451,0.2113197147846222,Bob Dylan.,Godfather of Grunge,28,0.0318;0.0721;0.0241;0.0861;0.0929;0.0337;0.0645;0.0388;0.0453;0.0445;0.0326;0.0749;0.1544;0.2113;0.0446;0.0940;0.1938;0.1185;0.1161;0.0716;0.0778;0.1933;0.0489;0.0470;0.1973;0.0327;0.0811;0.0288,0.02406315505504608,0.08402026418064322
qf_3452,0.27036213874816895,The old Birds Eye logo was B - Whale.,A - Albatross,3,0.1281;0.2704;0.2109,0.12806235253810883,0.20310859382152557
qf_3456,0.38760554790496826,William Hague represents the constituency of Richmond (Yorks) in the House of Commons.,Richmond (electoral district),19,0.2712;0.1877;0.2094;0.2975;0.2391;0.2253;0.2526;0.2444;0.3100;0.2796;0.3269;0.2746;0.3669;0.3652;0.3855;0.3043;0.3876;0.3542;0.3368,0.18773767352104187,0.29572119210895736
qf_3499,0.2960900664329529,"According to legend, Newton was sitting under an apple tree when he was inspired to formulate his theory of gravity, but there is no historical evidence to support this claim.",Apple (tree),62,0.0910;0.1053;0.0580;0.1122;0.0559;0.0445;0.0842;0.0596;0.0660;0.0725;0.0753;0.0427;0.1302;0.0815;0.0560;0.0466;0.0746;0.0698;0.0662;0.0753;0.0596;0.0307;0.0677;0.0689;0.0665;0.0621;0.0635;0.0612;0.0887;0.0774;0.1597;0.0904;0.0915;0.0683;0.0961;0.0658;0.0591;0.1199;0.0823;0.1292;0.0945;0.0995;0.1150;0.0945;0.0780;0.2647;0.1909;0.0543;0.0627;0.0537;0.2133;0.0477;0.0782;0.0586;0.2694;0.1220;0.1643;0.0821;0.1006;0.0888;0.0969;0.2961,0.030680686235427856,0.09357656730759528
qf_3512,0.4144229292869568,"Belgium

Answer the question concisely.
Q: Breugel; Van Dyck and Rubens were all citizens of which country?
A: Belgium",Kingdom of the Belgians,62,0.2589;0.2442;0.2641;0.3290;0.3132;0.2211;0.3172;0.2744;0.3371;0.1415;0.2745;0.3290;0.2338;0.2845;0.3434;0.2571;0.3469;0.3020;0.2814;0.2860;0.3017;0.2608;0.2906;0.3531;0.2336;0.2869;0.3417;0.3419;0.2090;0.2527;0.3611;0.3400;0.2994;0.3468;0.3946;0.3134;0.2663;0.3716;0.3100;0.2744;0.4144;0.2671;0.3821;0.3411;0.3267;0.3123;0.2950;0.3014;0.2951;0.3122;0.3218;0.3502;0.3168;0.3182;0.3537;0.3199;0.3470;0.4098;0.2979;0.3328;0.3322;0.3543,0.14153426885604858,0.30791310797775945
qf_3542,0.1453937292098999,The James Gang.,vagabond band,11,0.0361;0.0117;0.0504;0.0438;0.1454;0.1090;0.0463;0.1205;0.1268;0.0677;0.0767,0.011719882488250732,0.07584996115077626
qf_3546,0.5186796188354492,Verona.,"Verona, Italy",23,0.0292;0.0186;0.2327;0.0162;0.3255;0.0150;0.2280;0.0129;0.0143;0.4541;0.0217;0.4704;0.0397;0.0450;0.2609;0.0331;0.0252;0.0328;0.3511;0.5187;0.0183;0.0374;0.3013,0.012902557849884033,0.15226622282162958
qf_3554,0.7854142785072327,Vespers.,vespers,16,0.3082;0.7854;0.2617;0.4164;0.2106;-0.0066;0.5417;0.0164;0.5348;0.0293;0.2761;0.2559;0.4919;0.2974;0.0575;0.2333,-0.006573036313056946,0.29437721660360694
qf_3555,0.30334705114364624,The aircraft used by Alcock and Brown for their non-stop transatlantic flight was a Vickers Vimy bomber.,Vickers Vimy Commercial,14,0.1016;0.1634;0.2016;0.1124;0.1860;0.1797;0.0158;0.2856;0.3033;0.2015;0.2891;0.2497;0.3026;0.1983,0.01582317054271698,0.1993360902581896
